id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
454941,Peaceful large queen room by creek,1548293,Yan,,GOSNELLS,-32.03289,115.95762,Private room,53,7,7,2017-02-28,0.10,8,365
455658,Your Own Room - Spacious House Next to a Park,2264870,Edwin,,COCKBURN,-32.17133,115.84797,Private room,25,2,7,2019-05-10,0.17,1,330
461699,Spacious Home with Pool & BBQ ,2295050,Michael,,MELVILLE,-32.05106,115.85989,Private room,85,1,15,2016-11-04,0.18,1,358
471387,ROOM IN 2STOREY - GOLFCOURSE VIEWS,2338221,Di,,JOONDALUP,-31.75102,115.75958,Private room,36,2,12,2019-07-16,0.22,1,82
487248,Bougainvillea Lodge,2411341,Judy,,WYNDHAM-EAST KIMBERLEY,-15.70481,128.68301,Private room,230,2,5,2017-07-20,0.08,1,362
502563,Resort-Style Home,2479925,El,,JOONDALUP,-31.76679,115.78872,Entire home/apt,240,3,11,2019-05-21,0.13,2,255
520004,Lennyland: Sweet Home Away Frm Home,2559435,Lenny,,GOSNELLS,-32.07547,115.99265,Private room,36,2,2,2017-07-09,0.03,1,363
527722,Single Room shared bathroom and facilities,2593463,Anna,,COOLGARDIE,-31.26191,120.0207,Private room,80,1,9,2018-08-11,0.28,4,26
529187,Experience hospitality in our home!,2599999,Miri,,ARMADALE,-32.17342,116.0065,Private room,150,1,0,,,1,365
541072,"Beachside House-Prevelly Villas,Margaret River",2659891,Deirdre And Peter,,AUGUSTA-MARGARET RIVER,-33.97896,114.99394,Entire home/apt,219,2,12,2018-10-06,0.17,10,241
552762,Rose on Surrey!  Bed and Breakfast,2716604,Michele,,BELMONT,-31.95904,115.90662,Private room,95,2,109,2019-03-10,1.27,3,360
553144,Bring the family to Perth - 5 Star Reviews!,2718327,Sandra,,VINCENT,-31.92301,115.8572,Entire home/apt,334,3,2,2013-09-02,0.03,1,0
565409,Platinum Rm Aircon Super King or 2 king singles,2780298,Vicki,,GOSNELLS,-32.04664,115.95383,Private room,99,1,17,2016-07-11,0.20,4,219
566327,Cape Illawarra - Architect's Bliss! Bush/wine/surf,2785721,Geri & Greg,,AUGUSTA-MARGARET RIVER,-33.94986,115.0574,Entire home/apt,280,3,19,2018-12-27,0.23,2,297
566402,Silver Room Aircon Breakfast Queen Bed,2780298,Vicki,,GOSNELLS,-32.04633,115.95417,Private room,95,1,12,2015-06-08,0.14,4,219
586145,Relaxed Home & Helpful Host! Queen2,2889853,Shelli,,JOONDALUP,-31.84262,115.78264,Private room,80,1,6,2013-05-25,0.07,3,365
588298,Semi Detached Suite - Close to City,2901891,Annette,,VINCENT,-31.92332,115.85413,Entire home/apt,76,2,267,2019-07-21,3.14,1,78
592264,Swan River B&B,2923755,Rikki,,BELMONT,-31.9303,115.93864,Private room,179,2,0,,,1,365
594849,LUXURY RETRO STYLE DUPLEX PERTH,2939181,Rika,,SOUTH PERTH,-31.98394,115.88867,Entire home/apt,125,1,472,2019-07-07,5.69,1,265
600831,FIFO CONVENIENCE/executive stay,2972842,Jocelyn,,BELMONT,-31.95189,115.91298,Entire home/apt,99,90,0,,,1,174
612029,"4x2 Shona’s Shack - Waikiki WA
Shared living area",3036177,Shona,,ROCKINGHAM,-32.31401,115.75991,Private room,50,14,1,2015-08-19,0.02,1,363
616860,Close to City Centre Rooms ,3057568,Dave,,STIRLING,-31.90816,115.83908,Private room,76,1,58,2019-01-01,0.69,1,365
620070,Relaxed home/helpful host Queen 3,2889853,Shelli,,JOONDALUP,-31.84431,115.7837,Private room,80,1,2,2013-04-05,0.02,3,365
620101,Relaxed Home & Helpful Host! Queen1,2889853,Shelli,,JOONDALUP,-31.84316,115.78268,Private room,90,3,11,2013-06-16,0.13,3,365
622652,Big Red House on Settlers Hill,3086862,Julie,,ROCKINGHAM,-32.34194,115.81245,Private room,99,3,3,2014-10-05,0.04,2,365
623004,Super Comfy Home GREAT LOCATION,3080838,Kellie,,STIRLING,-31.89417,115.8005,Entire home/apt,98,5,5,2015-05-24,0.06,2,19
624479,Cafe Heaven Mt Lawley 10min to CITY,3098327,Merrian,,VINCENT,-31.93947,115.873,Private room,59,2,38,2019-02-19,0.45,2,0
626799,Cosy Bedroom 10 min to airport,1460059,Baz,,SWAN,-31.90452,115.99455,Private room,55,1,24,2016-03-02,0.28,2,365
634700,The Fremantle Stone Cottage,3161391,Michael,,FREMANTLE,-32.06338,115.75909,Entire home/apt,150,3,21,2019-07-17,0.27,12,82
636123,Trigg Ocean View B&B,2785721,Geri & Greg,,STIRLING,-31.86909,115.75261,Entire home/apt,131,2,63,2019-02-11,0.75,2,315
636338,Nature-lovers paradise 20min to CBD,1548293,Yan,,GOSNELLS,-32.03347,115.95822,Private room,53,5,20,2019-08-03,0.25,8,0
642944,"Queen room, own bathroom shared kitchen",2593463,Anna,,COOLGARDIE,-31.23118,120.17,Private room,66,1,15,2019-05-17,0.53,4,0
645598,The Budget House 12km from Perth in leafy setting,1556947,Amber,,WANNEROO,-31.84731,115.85116,Entire home/apt,88,3,65,2019-07-16,0.79,2,349
650246,Treetops Guest House,1271454,Greg & Heather,,CHITTERING,-31.55583,116.03202,Private room,116,1,5,2016-09-15,0.08,1,365
653304,Katz Knook,3285053,Kat,,JOONDALUP,-31.76906,115.78979,Private room,116,2,6,2016-06-26,0.07,1,361
661142,Love this private holiday home,3337858,C,,SOUTH PERTH,-32.02124,115.87236,Private room,131,1,0,,,2,365
661474,★Family Home★Deluxe & Ideal★FREE WIFI & GIFTS,3339927,Amirah,,CANNING,-32.07286,115.92149,Entire home/apt,240,3,3,2019-02-24,0.08,6,91
662655,Comfy double room by creek AC NBN,1548293,Yan,,GOSNELLS,-32.0335,115.95986,Private room,44,7,7,2019-03-01,0.08,8,365
662660,Cafe Heaven Blue Room Mt Lawley,3098327,Merrian,,VINCENT,-31.93798,115.87341,Private room,43,2,72,2019-01-16,0.89,2,0
667201,Leafy Courtyard Aptmt! Mt Lawley,3374886,Geoff & Lyn,,STIRLING,-31.93019,115.87867,Entire home/apt,85,3,155,2019-07-19,1.84,1,331
668366,The Coach House - Rustic Charm &  Pool,3383167,Noelene,,SUBIACO,-31.95028,115.82215,Entire home/apt,120,3,49,2019-06-23,0.58,1,356
672458,Welcome to our cosy house,3339927,Amirah,,CANNING,-32.03625,115.91183,Entire home/apt,90,3,3,2018-12-19,0.07,6,91
678944,Black George House Country Retreat,3455563,Gordon,,MANJIMUP,-34.31527,116.17746,Entire home/apt,119,1,251,2019-08-07,3.02,1,308
682266,John & Lyns/Quiet Family Home,793327,Lyn & John,,JOONDALUP,-31.75782,115.75606,Private room,25,2,39,2019-07-30,0.48,1,313
682524,Perth Pearsall Flat 23km From City!,1556947,Amber,,WANNEROO,-31.7782,115.81276,Entire home/apt,80,3,66,2019-06-19,0.81,2,198
696066,Sorrento Breeze Luxury 300m to beach,3564183,Beverley,,JOONDALUP,-31.83408,115.74945,Private room,200,2,10,2019-04-08,0.13,3,344
700837,"Close to Perth, Airport,",3595568,Philip,,BAYSWATER,-31.90717,115.88716,Private room,39,1,20,2019-08-03,0.77,1,72
701317,Beautiful Beaches close by 2,733345,Jacqueline,,JOONDALUP,-31.77342,115.76543,Private room,50,1,34,2019-06-16,0.41,3,364
706728,Kambarang Eco-cabin,3632460,Sherry (And Barrie),,DONNYBROOK-BALINGUP,-33.56131,115.9851,Entire home/apt,119,2,107,2019-06-23,1.32,1,344
713282,"Beachfront the WEDGE Halls Head, Mandurah",3671146,Denise & Barry,,MANDURAH,-32.52734,115.69472,Entire home/apt,188,3,11,2019-03-13,0.19,2,321
718652,Unique Duplex with Treetop Balcony,1724505,Linda,,VINCENT,-31.94041,115.88001,Entire home/apt,80,3,34,2019-01-05,0.41,2,0
720731,Milmac Ridge - Margaret River Wine!,3720773,Steve,,BUSSELTON,-33.63046,115.10308,Entire home/apt,220,2,173,2019-06-03,2.16,1,329
725802,Mr G Stone,3762101,Graeme & Ros,,ROCKINGHAM,-32.28066,115.71872,Private room,120,1,1,2015-02-22,0.02,1,365
725819,Room single Upmarket  near beaches +costs included,3754542,Margaret,,STIRLING,-31.91552,115.77871,Private room,54,1,22,2019-08-01,0.27,6,0
726815,Homely House Close to City and Parks!,3763810,Terri,,VINCENT,-31.94164,115.85671,Entire home/apt,139,3,117,2019-06-10,1.47,1,214
730316,Room by the beach 300 meters away,2889790,Kerryn And Marty,,CAMBRIDGE,-31.94867,115.75977,Private room,80,1,0,,,1,365
731606,Viewport Apartment - Fremantle,3808149,Jo,,FREMANTLE,-32.04376,115.7436,Entire home/apt,79,4,154,2019-06-04,1.88,1,238
739993,One Bedroom Apartment @ The Waldorf,3872122,Belinda,,PERTH,-31.95559,115.84813,Entire home/apt,110,1,193,2019-07-20,2.35,1,314
742186,Tranquil House in South Fremantle!,3885892,Kali,,FREMANTLE,-32.06356,115.7549,Entire home/apt,225,3,21,2019-01-01,0.36,1,0
743835,The Goody House Bed & Breakfast,3899106,Pär-Johan & Allan,,SOUTH PERTH,-32.01732,115.86857,Private room,79,2,53,2019-02-18,0.65,1,107
747648,PERTH CITY-G/F GARDEN APARTMENT,3925559,Lina,,STIRLING,-31.9251,115.88111,Entire home/apt,95,2,80,2019-07-20,0.99,2,304
748558,Gorgeous Fremantle Home-stay!!!,3932387,Lee,,FREMANTLE,-32.06442,115.75101,Private room,156,1,0,,,1,365
753453,Templemore Gardens_Single Bedroom 2,691076,Pauline,,SOUTH PERTH,-32.01779,115.88466,Private room,73,2,9,2019-02-01,0.11,2,365
756766,Four on Whatley Perth Maylands flat,512735,Sigrid,,BAYSWATER,-31.92752,115.8931,Entire home/apt,71,7,22,2019-07-21,0.33,12,360
756802,Sevenoaks Apartment Perth Maylands,512735,Sigrid,,BAYSWATER,-31.92722,115.90156,Entire home/apt,90,7,4,2019-07-11,0.05,12,353
756823,The Salon at 19 Sevenoaks  Maylands Perth,512735,Sigrid,,BAYSWATER,-31.92825,115.90278,Entire home/apt,90,7,19,2019-02-04,0.24,12,353
760274,Comfy room-150m away from train st.,3796820,Andrew Tashi,,CLAREMONT,-31.97136,115.7889,Private room,65,2,67,2018-07-25,0.82,1,357
760919,Seaside Short Term Rental Apartment,4011409,Wendy,,JOONDALUP,-31.83472,115.75214,Entire home/apt,59,6,103,2019-08-02,1.29,1,220
764096,Private Studio - walk to the beach,4028111,Carrie,,AUGUSTA-MARGARET RIVER,-33.99252,114.99574,Entire home/apt,115,1,339,2019-05-26,4.12,1,133
768678,Inner City / Kings Park / West End,4054831,Graeme,,PERTH,-31.95353,115.84769,Private room,70,7,3,2016-09-13,0.04,1,365
777591,Seashells Villa,4101027,Mel,,BUSSELTON,-33.65363,115.3295,Entire home/apt,179,2,168,2019-06-02,2.07,1,232
780236,Stylish Apartment in West Perth,4114428,Jodie,,PERTH,-31.94558,115.84366,Private room,120,1,1,2015-10-25,0.02,1,365
786046,Cape Villas Dunsborough Unit 2,4143995,Jacqui,,BUSSELTON,-33.62099,115.09251,Entire home/apt,215,2,74,2019-06-06,0.97,1,309
787908,Upscale home near Burns Beach ,2753824,Linley,,WANNEROO,-31.71074,115.80041,Private room,70,5,1,2013-02-22,0.01,1,365
787951,Oceanview 1 bed Spa Apt at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83011,115.74739,Entire home/apt,279,3,2,2018-10-07,0.11,6,298
787990,Oceanview Hotel Studio at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83117,115.74602,Private room,228,3,3,2019-06-29,0.10,6,0
787999,2 Bedroom Apartment at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83114,115.74808,Entire home/apt,249,3,19,2018-12-31,0.29,6,274
792735,Homestay Fremantle -Jamaican style,1499763,Meredith,,FREMANTLE,-32.07465,115.77391,Private room,50,1,1,2014-11-25,0.02,1,364
798305,MARGARET RIVER WA HOUSE,4204269,Ruth And Sarah,,AUGUSTA-MARGARET RIVER,-33.94104,115.24455,Entire home/apt,261,2,47,2019-07-16,0.58,5,354
798602,Tipi Stay on Permaculture Farm,4206094,Do,,AUGUSTA-MARGARET RIVER,-33.91745,115.04197,Private room,100,2,182,2019-05-17,2.26,2,0
802600,Bayswater Views Holiday House,4223738,Kathryn,,BAYSWATER,-31.92566,115.91189,Entire home/apt,200,4,28,2019-07-17,0.38,1,336
804673,RESORT STYLE LIVING CLOSE TO MARINA,4235693,Carolynn,,WANNEROO,-31.68228,115.71352,Private room,120,3,0,,,1,365
806329,The Beach house - Fremantle,3161391,Michael,,FREMANTLE,-32.07007,115.7575,Entire home/apt,150,3,10,2019-07-21,0.14,12,327
806349,The Alma house,3161391,Michael,,FREMANTLE,-32.05759,115.75421,Entire home/apt,251,3,35,2019-03-12,0.50,12,158
811315,"North Freo Chic,executive house + Wifi + NETFLIX",4266413,Jennifer,,FREMANTLE,-32.03319,115.75378,Entire home/apt,179,5,59,2019-07-22,0.86,1,194
811432,Magnificent Water Front Property - 3 Bedrooms!,3232652,Barry & Viv,,MELVILLE,-32.03362,115.85298,Private room,135,1,183,2019-07-20,2.31,1,336
820818,Fremantle Sailwind Studio,4310618,Isabel,,FREMANTLE,-32.06201,115.76176,Entire home/apt,99,1,2,2015-11-14,0.04,1,128
824473,An Ocean View Hillarys/SorrenVilla,4284891,Kathy,,JOONDALUP,-31.82914,115.75073,Entire home/apt,165,3,27,2019-04-27,0.39,1,201
827350,Newly renovated quiet oasis in the city centre,3512722,Jemma,,PERTH,-31.95161,115.85654,Entire home/apt,129,1,242,2019-07-27,2.99,2,222
829122,Fremantle City Delux Apartment,4345883,Nathan,,FREMANTLE,-32.05346,115.74691,Entire home/apt,159,2,19,2019-01-04,0.25,1,67
829189,Mandurah Canals Luxury Retreat,4346152,Vicki,,MANDURAH,-32.53533,115.7097,Entire home/apt,320,2,3,2019-03-24,0.05,1,335
831160,Spacious 3 BR Apartment Near the Swan River,1778078,WA Stay Properties,,BELMONT,-31.95274,115.91169,Entire home/apt,200,4,10,2019-06-09,0.28,20,91
831178,Chez on Kintail close to public transport,1778078,WA Stay Properties,,MELVILLE,-32.0111,115.85034,Entire home/apt,179,4,7,2019-02-10,0.13,20,97
838034,Close to Perth CBD & airport,2246468,Salim,,CANNING,-32.01994,115.94506,Private room,44,7,0,,,1,365
839589,Orient cabin,3161391,Michael,,FREMANTLE,-32.07276,115.75156,Entire home/apt,150,3,13,2019-02-25,0.17,12,252
839601,Resort Style Home Stay with Swimming pool,4386112,Kathy,,SOUTH PERTH,-31.99379,115.8759,Private room,148,6,0,,,1,365
845658,Cosy 2Bdrm Cottage big Backyard for Kids & FurKids,4415443,,,SOUTH PERTH,-31.97987,115.88711,Entire home/apt,116,1,107,2019-07-28,1.55,1,300
862215, South Fremantle Cafes & Beach,4519171,Karina,,FREMANTLE,-32.07065,115.76228,Entire home/apt,116,3,73,2019-04-26,0.93,1,311
863241,Room in Fremantle heritage home,4526079,Agnieshka,,FREMANTLE,-32.05865,115.75123,Private room,59,3,30,2019-04-02,0.38,2,37
864338,room to rent for one or two people ,4535468,Michael,,COCKBURN,-32.12673,115.77376,Private room,96,1,0,,,1,365
865205,Madora Bay Retreat,4504120,Lanna,,MANDURAH,-32.48493,115.75107,Private room,59,2,8,2017-10-11,0.10,2,363
865206,Madora Bay Retreat Room no 2,4504120,Lanna,,MANDURAH,-32.48452,115.75053,Private room,59,2,11,2017-09-13,0.20,2,365
868079,"STUDY ROOM,Friendly,Big house,bike,airport pickup",4570709,Amy'S Homestay,,COCKBURN,-32.08943,115.84003,Private room,33,1,91,2019-03-22,1.19,4,362
868116,"COZY Room, Double Bed, Loan car, Airport pickup",4570709,Amy'S Homestay,,COCKBURN,-32.08911,115.84135,Private room,27,1,130,2019-07-14,1.71,4,335
869783,"Valley View, Dunsborough",4583508,Kerrie,,BUSSELTON,-33.63137,115.0849,Entire home/apt,200,2,3,2019-07-21,0.04,1,0
873778,Mullaloo  Retreat,4612849,Paul & Meg,,JOONDALUP,-31.78527,115.74526,Entire home/apt,89,7,13,2018-11-27,0.22,1,288
875893,BY RIVER & OCEAN - McALLISTER HOUSE,4625299,John,,MOSMAN PARK,-32.02191,115.75913,Entire home/apt,175,3,93,2019-07-25,1.17,1,266
877423,"Perth, Fremantle, Murdoch areas all in easy reach",3776268,Richard,,FREMANTLE,-32.0683,115.79535,Entire home/apt,85,4,65,2019-06-06,0.82,1,308
877482,Sorrento Breeze - The Garden Room,3564183,Beverley,,JOONDALUP,-31.83421,115.74981,Private room,99,1,20,2019-07-28,0.26,3,344
877526,Sorrento Breeze - The Tranquil Room,3564183,Beverley,,JOONDALUP,-31.83284,115.75076,Private room,99,1,28,2019-06-05,0.36,3,344
881097,Luxury Home from $110 per  night,4661495,Patrick,,MELVILLE,-32.01944,115.84528,Private room,99,1,31,2019-06-06,0.39,1,361
885817,Trewent  Cottage - a cosy little cottage for two,277321,Karen,,MANJIMUP,-34.35896,116.18659,Entire home/apt,140,1,174,2019-08-04,2.38,2,143
891022,Modern Living in Leederville,4637312,Kristin & Brett,,VINCENT,-31.92881,115.84161,Entire home/apt,99,2,338,2019-07-26,4.27,1,273
893007,♥ 4 BR Apartment in East Perth No Cleaning Fee ♥,1778078,WA Stay Properties,,PERTH,-31.95912,115.87323,Entire home/apt,230,4,48,2019-07-19,0.67,20,96
893135,"Breathtaking River& City Views,Free Parking & Wifi",4970928,"Jenny, Louise & Marian",,SOUTH PERTH,-31.97578,115.8598,Entire home/apt,125,1,134,2019-07-21,2.02,3,283
900855,"""The Gums"" Garden Apartment, City Beach, Perth",4811719,Chris & Vivien,,CAMBRIDGE,-31.94351,115.75726,Entire home/apt,139,3,49,2019-07-19,0.62,1,304
909120,Family comforts close the beach!,4874577,Kerryn,,JOONDALUP,-31.83508,115.80305,Private room,36,7,18,2016-11-24,0.23,1,365
910825,Room for rent in the lovely hills,4886949,Karen,,ARMADALE,-32.10918,116.08024,Private room,96,1,0,,,1,365
913152,Tuscan Delight! Private Suite,4900907,Brenda,,CLAREMONT,-31.97139,115.78945,Entire home/apt,110,2,71,2019-05-23,0.93,3,329
913192,The Woodshack - cosy family home.,1415497,John,,JOONDALUP,-31.76585,115.75561,Private room,55,2,55,2019-07-31,0.70,1,344
914197,Parkside Suites B&B poolside Entire Suite,4902901,John & Jessie,,COCKBURN,-32.1403,115.85675,Entire home/apt,199,1,22,2019-02-16,0.28,5,365
917078,Peaceful stay in Perth Hills,4924588,Heather And Nigel,,KALAMUNDA,-32.01986,116.05032,Private room,65,1,0,,,5,111
